API/UWI,Operator Alias,Operator Company Name (Beta),Operator (Reported),Operator Ticker (Beta),Well/Lease Name,Well Number,Entity Type,County/Parish,DI Basin,DI Play,DI Subplay,Reservoir,Production Type,Producing Status,Drill Type,Lease Number,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,AAPG Geologic Province,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42329408210000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3904H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,12/1/2016,1/1/2019,245204,310882,351749,272916,2110,2,258,187,24640,22902,35570,165930,87665,180541,168918,230532,136269,253244,1519,220298,295689,224179,333052,1998,267085,,,,,,803,567,5382323,897,9099,12211,2848,195180,111845,155503,,,,710,1403.255,790,712.629,1414.8,745.1,22902,1,35433,5,37245,5,223,5,10025,19567,,40.8,12/7/2016,1,1,26,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,5/15/2016,19906,,9542,SPRABERRY,TX,8,PERMIAN BASIN,USA,39,0,0,325,39 T2S,T&P RR CO,(N/A),P-440,31.8989363,-102.0549524,66184,92873,41935,129769584
42317403630000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 20A,1H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48105,10/1/2016,1/1/2019,277497,251636,297886,371837,1787,2,290,229,1880,1665,4138,76925,68703,88376,133956,137107,134738,159563,957,214432,224605,242147,264963,1590,334422,,,,,,604,543,4165933,694,6964,10357,9639,118556,127751,158887,,,,900,1291.706,1100,774.17,1113.1,672.4,16276,2,18117,2,20830,2,125,2,9719,19296,,40.8,10/29/2016,1,1,28,"WTG GAS PROCESSING, L.P.",VITOL MIDSTREAM PIPELINE LLC,4/25/2016,19420,,9577,SPRABERRY,TX,8,PERMIAN BASIN,USA,20,0,0,669,37 T1N,T&P RR CO,(N/A),P-440,32.2021121,-101.9838622,83207,107479,115169,129769700
42317403650000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 20C,3H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48177,10/1/2016,1/1/2019,161069,122529,149374,251128,896,1,148,83,2018,2132,6682,36524,37493,42773,105250,73500,82677,87280,524,174582,118467,144945,142625,856,245419,,,,,,402,404,2815600,469,1377,4272,1935,62383,75955,115289,,,,1010,1886.181,1310,530.172,993.7,322.3,12132,2,12056,2,14078,2,84,2,9668,18584,,40.8,10/26/2016,1,1,27,"WTG GAS PROCESSING, L.P.",VITOL MIDSTREAM PIPELINE LLC,6/8/2016,18695,,8916,SPRABERRY,TX,8,PERMIAN BASIN,USA,20,0,0,669,37 T1N,T&P RR CO,(N/A),P-440,32.2017556,-101.9833694,29178,55035,41007,129769701
42329406760000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALLY 26B,2H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48193,10/1/2016,1/1/2019,373466,245417,307661,382543,1846,2,377,173,4621,5580,10650,112755,121256,132964,203501,167887,213939,203544,1221,269473,226959,327048,281467,1689,354994,,,,,,1171,1150,8175833,1363,5017,9417,7488,101769,148971,123361,,,,980,2250.771,1520,444.292,1018.6,532.8,34489,2,35131,2,40879,2,245,2,9928,19684,,41.5,10/24/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,5/29/2016,19833,,9756,SPRABERRY,TX,8,PERMIAN BASIN,USA,26,0,0,1098,38 T2S,T&P RR CO,(N/A),P-440,31.9017946,-101.9857887,63233,142323,94380,129769784
42329408230000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3906H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,12/1/2016,1/1/2019,293365,367656,416550,1219914,2499,2,313,231,28465,26802,37147,191686,103044,208860,305849,268226,161153,295085,1771,1024752,348556,267696,393172,2359,1217008,,,,,,927,664,6226419,1038,11448,14913,1317,228239,133122,1060845,,,,720,1372.817,800,728.429,1396.6,767.7,26802,1,40933,5,43076,5,258,5,9967,19765,,40.8,12/8/2016,1,1,26,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,4/16/2016,19929,,9798,SPRABERRY,TX,8,PERMIAN BASIN,USA,39,0,0,325,39 T2S,T&P RR CO,(N/A),P-440,31.8990012,-102.0546725,82212,112862,80244,129769793
42003473450000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"UNIVERSITY ""7-43""",37H,COM,ANDREWS (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,40532,9/1/2016,1/1/2019,236835,319334,358806,276000,2153,2,95,226,0,7343,8987,110501,119639,130441,126753,192970,180497,223053,1338,181046,286716,224653,324158,1945,246820,,,,,,740,844,5281323,880,6380,2411,5919,147743,99685,97135,,,,1140,417.404,740,2395.76,876,2646.2,26739,3,24908,3,28737,4,172,4,9739,19572,,40.7,9/29/2016,1,1,29,"DCP OPERATING COMPANY, LP","PLAINS MARKETING, L.P.",5/18/2016,19730,,9833,SPRABERRY,TX,8,PERMIAN BASIN,USA,38,0,0,U213,7,UL,(N/A),P-440,32.3579346,-102.2283389,82165,34296,66717,129780866
42317403640000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 20B,2H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48278,10/1/2016,1/1/2019,124720,76677,97464,212296,585,1,137,45,3885,3247,15480,36903,27981,41567,128527,54671,58701,64455,387,172789,66669,105397,84235,505,195913,,,,,,378,309,2576933,429,4488,7447,7347,29252,53589,71858,,,,820,2999.881,1630,333.347,1225.4,602.7,9256,2,11342,2,12885,2,77,2,9460,19366,,40.8,10/23/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,VITOL MIDSTREAM PIPELINE LLC,6/27/2016,19478,,9906,SPRABERRY,TX,8,PERMIAN BASIN,USA,20,0,0,669,37 T1N,T&P RR CO,(N/A),P-440,32.2018749,-101.983408,16742,50224,27406,129780891
42329404580000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",4611H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1737764,481823,771450,966874,4629,5,1526,294,28783,34183,44735,195326,386117,259679,371079,321586,947668,479531,2877,673570,453716,1570688,715497,4293,921604,,,,,,1361,1850,10013367,1669,7192,41103,11715,240650,958555,558509,,,,1360,5391.472,3610,185.478,735.3,175,98984,8,40815,2,50067,2,300,2,9637,19048,,41.1,10/21/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,5/23/2016,19159,,9411,SPRABERRY,TX,8,PERMIAN BASIN,USA,46,0,0,1050,38,"SHACKELFORD, MRS S E",(N/A),P-440,31.8515387,-101.932188,102937,554982,168043,129780900
42329405520000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,MCCLINTIC -E-,7H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6390,10/1/2016,1/1/2019,367592,210661,271926,424044,1632,2,343,142,6706,1456,10471,81964,95159,97824,124502,138308,199210,171510,1029,206649,196897,330204,251931,1512,376471,,,,,,563,388,3768133,628,2849,8161,9851,103758,191218,164579,,,,690,2485.999,1740,402.253,1452.2,349.1,26632,5,16962,3,21087,4,127,4,9165,14423,,41,10/20/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,7/18/2016,14544,,5258,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,1085,37 T2S,"LACY, MISS J",(N/A),P-440,31.9682953,-101.8278191,49498,123052,171025,129780901
42329406190000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2415H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,540170,209210,299238,359659,1795,2,537,154,13705,14880,22113,83743,139573,107005,130305,134255,282425,181326,1088,204769,198038,501714,281657,1690,334670,,,,,,625,881,4631323,772,4028,11647,8992,105350,280223,159480,,,,1410,3498.67,2580,285.823,709.2,345.8,27321,2,19375,2,23929,2,144,2,9458,16665,,42.3,11/27/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",9/5/2016,16820,0,7207,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.8165655,-101.9610735,54503,190688,120859,129780902
42317403790000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 16J,10H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48237,11/1/2016,1/1/2019,417381,128324,197888,219088,1187,1,386,71,16863,15497,45609,68974,142264,92685,138151,94276,240938,134432,807,170587,122974,386541,187398,1124,211307,,,,,,584,830,4331161,722,1774,8131,2580,56513,204076,72964,,,,1420,5686.677,3250,175.85,703.2,218.2,29136,3,18090,2,22378,2,134,2,9686,17343,,41.4,11/12/2016,1,1,27,"WTG GAS PROCESSING, L.P.",VITOL MIDSTREAM PIPELINE LLC,9/14/2016,17343,,7657,SPRABERRY,TX,8,PERMIAN BASIN,USA,16,0,0,666,37 T1N,T&P RR CO,(N/A),P-440,32.2144281,-101.9649156,25137,142946,36562,129781099
42317403860000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,RAYMOND GLASSCOCK 5D,4H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48263,11/1/2016,1/1/2019,316130,216802,269490,327635,1617,2,187,129,9345,5346,20384,99032,92236,114405,175440,153392,211867,188703,1132,260382,205364,297449,254939,1530,316913,,,,,,777,605,5269581,878,3672,7593,3442,119602,214650,183364,,,,780,1369.544,1460,730.17,1285.8,483.6,23559,10,24102,2,27226,2,163,2,9499,19186,,40.7,11/22/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,VITOL MIDSTREAM PIPELINE LLC,4/25/2016,19327,,9687,SPRABERRY,TX,8,PERMIAN BASIN,USA,5,0,0,258,37 T1S,T&P RR CO,(N/A),P-440,32.135412,-101.9516414,45272,62002,42436,129781100
42317404290000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SCHARBAUER RANCH 13B,2H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48234,12/1/2016,1/1/2019,298922,251982,301802,247058,1811,2,439,263,7993,2841,5287,89056,67591,100321,58908,138516,114396,157582,945,91622,241378,277680,287658,1726,231859,,,,,,785,358,5069355,845,4477,7034,6417,123232,118130,87477,,,,460,1730.731,1190,577.79,2195.9,636.5,17426,17,24344,2,26192,2,157,2,9680,17367,,39.7,12/22/2016,1,1,26,"WTG GAS PROCESSING, L.P.","PLAINS MARKETING, L.P.",7/13/2016,17531,,7687,SPRABERRY,TX,8,PERMIAN BASIN,USA,323,0,0,426,,LA SALLE CSL,(N/A),P-440,32.2718049,-102.1356543,96413,166865,138191,129781102
42329405510000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,MCCLINTIC -E-,6H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6390,10/1/2016,1/1/2019,376387,238417,301148,357001,1807,2,351,160,7590,1491,8815,92763,97436,109002,104819,156528,203977,190524,1143,173978,222840,338105,279191,1675,316950,,,,,,638,397,4222800,704,3225,8356,8293,117426,195794,138559,,,,620,2249.027,1580,444.637,1605.2,386,27269,5,19197,3,23407,4,140,4,9071,14479,,41,10/18/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,6/26/2016,14599,,5408,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,1085,37 T2S,"LACY, MISS J",(N/A),P-440,31.9682847,-101.8278642,56022,125995,143984,129781143
42329408630000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",3641H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,804295,281826,415875,516186,2495,2,797,220,17968,22540,32569,108828,209814,143797,191071,175664,421604,245931,1476,297864,265408,747080,389921,2340,481217,,,,,,819,1335,6251516,1042,5946,17334,12573,139018,416107,229352,,,,1630,3627.199,2850,275.695,613.8,343,41385,2,25402,2,32300,2,194,2,9531,17128,,44.4,10/30/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",6/27/2016,17277,,7597,SPRABERRY,TX,8,PERMIAN BASIN,USA,5,0,0,170,38 T4S,T&P RR CO,(N/A),P-440,31.7720118,-101.9533146,78098,283277,170010,129789709
42329408470000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,4002H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,12/1/2016,1/1/2019,204255,256511,290554,296627,1743,2,157,141,19280,20218,40841,129834,85836,144140,197310,194231,135976,216894,1301,253321,247598,195355,280157,1681,292586,,,,,,628,501,4268387,711,5248,5022,1952,169172,114236,176761,,,,800,1116.972,800,895.278,1253.9,1045,20218,1,27725,5,29713,5,178,5,9778,19650,,40.8,12/20/2016,1,1,26,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,6/26/2016,19853,,9872,SPRABERRY,TX,8,PERMIAN BASIN,USA,40,0,0,1064,39 T2S,T&P RR CO,(N/A),P-440,31.8933129,-102.0784246,48593,54277,33206,129789713
42329404570000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",4610H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1542410,509273,766341,986264,4598,5,1294,311,30422,31523,45523,206454,356067,265798,378008,339908,867143,484432,2907,686836,479566,1402614,713335,4280,940074,,,,,,1438,1706,10334567,1722,7601,34274,11951,254360,865787,570105,,,,1190,4318.407,3030,231.567,842.7,221.8,91281,8,43141,2,51673,2,310,2,9509,19086,,41.1,10/24/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,6/16/2016,19200,,9577,SPRABERRY,TX,8,PERMIAN BASIN,USA,46,0,0,1050,38,"SHACKELFORD, MRS S E",(N/A),P-440,31.851658,-101.9322262,108801,469847,171518,129789718
42329405500000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,MCCLINTIC -E-,5H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6390,10/1/2016,1/1/2019,528480,308474,396554,489193,2379,2,493,206,9859,2093,12077,120523,136804,143324,143624,203250,286393,250982,1506,238389,288558,474726,367679,2206,434307,,,,,,828,558,5526033,921,4121,11734,11367,152254,274911,189860,,,,670,2462.44,1710,406.101,1485,351.2,38290,5,24931,3,30854,4,185,4,9169,14391,,41,10/23/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,5/22/2016,14550,,5222,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,1085,37 T2S,"LACY, MISS J",(N/A),P-440,31.9682544,-101.8280051,71845,176914,197310,129789720
42329404590000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",4612H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1341036,369549,593055,665222,3558,4,1109,226,22076,27708,30683,149811,312976,201974,254624,246651,760765,373445,2241,462701,347991,1221820,551628,3310,633885,,,,,,1043,1500,7760667,1293,5516,29191,8112,184574,756889,384214,,,,1440,5096.769,3630,196.203,695.7,189,80234,8,31304,2,38803,2,233,2,9506,19083,,41.1,10/21/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,5/6/2016,19200,,9577,SPRABERRY,TX,8,PERMIAN BASIN,USA,46,0,0,1050,38,"SHACKELFORD, MRS S E",(N/A),P-440,31.8514193,-101.9321498,78951,402395,116161,129789722
42329406160000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2109H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,540554,244990,335082,496176,2010,2,535,178,16376,15192,31606,99508,141283,123055,185124,158366,283586,205630,1234,287743,232120,502142,315810,1895,462881,,,,,,747,900,5380452,897,4639,11637,11967,123097,279641,220619,,,,1200,3023.014,2210,330.796,829.9,398.6,27894,2,23150,2,27799,2,167,2,9439,16375,,43.5,10/29/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",7/13/2016,16525,,6936,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.8185549,-101.9611418,62918,190202,162186,129789724
42329406310000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2409H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,575163,286317,382178,553290,2293,2,573,211,18756,15844,34289,114609,148324,139330,201782,183737,300010,233739,1402,316313,271028,533980,360025,2160,515142,,,,,,855,938,6070581,1012,5513,12478,13724,144178,297656,245496,,,,1100,2731.683,2010,366.075,911.5,441.8,29092,2,26516,2,31365,2,188,2,9590,17269,,43.6,11/26/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",8/11/2016,17415,,7679,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.8147858,-101.9680138,74591,203759,184798,129789728
42317402740000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SCHARBAUER RANCH,3141H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37534,12/1/2016,12/1/2018,21319,126998,130551,112674,783,1,16,81,11773,1512,10816,64667,10708,66452,55665,94190,15081,96704,580,83361,125227,20912,128712,772,111017,,,,,,642,174,4028968,671,1771,407,1657,85776,14112,75868,,,,270,193.385,170,5171.027,3686.8,4351.4,5402,2,19916,2,20816,2,125,2,9604,17534,,39.7,12/6/2016,1,1,25,"WTG GAS PROCESSING, L.P.","PLAINS MARKETING, L.P.",7/26/2016,17653,,7930,SPRABERRY,TX,8,PERMIAN BASIN,USA,323,0,0,426,,LA SALLE CSL,(N/A),P-440,32.2699584,-102.1437356,29449,5695,25990,129789752
42317403850000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,RAYMOND GLASSCOCK 5E,5H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48290,11/1/2016,1/1/2019,336281,189258,245305,380183,1472,1,293,113,9421,5671,22488,89746,83598,103679,208753,134456,187087,165637,994,311300,180339,297007,229840,1379,371043,,,,,,703,543,4758935,793,2818,13900,2888,100118,194999,223962,,,,770,2573.25,1780,388.614,1293.3,202.7,19453,10,21781,2,24588,2,148,2,9516,19184,,40.7,11/21/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,VITOL MIDSTREAM PIPELINE LLC,6/13/2016,19364,,9668,SPRABERRY,TX,8,PERMIAN BASIN,USA,5,0,0,258,37 T1S,T&P RR CO,(N/A),P-440,32.1354342,-101.951548,40307,103720,41305,129789761
42317403880000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,RAYMOND GLASSCOCK 5G,7H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48292,11/1/2016,1/1/2019,348030,235776,293781,426527,1763,2,338,171,7900,4949,24107,96300,87762,110927,222910,153903,184422,184640,1108,335052,222428,311628,274366,1646,413890,,,,,,780,615,5293839,882,4203,9210,3979,123724,177584,234328,,,,790,2116.859,1480,472.398,1267.5,456.4,19071,2,24173,2,27352,2,164,2,9456,19253,,40.7,11/23/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,VITOL MIDSTREAM PIPELINE LLC,7/18/2016,19424,,9797,SPRABERRY,TX,8,PERMIAN BASIN,USA,5,0,0,258,37 T1S,T&P RR CO,(N/A),P-440,32.1354785,-101.9513613,61373,129918,58105,129789762
42317403870000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,RAYMOND GLASSCOCK 5F,6H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48291,11/1/2016,1/1/2019,288306,253391,301442,378879,1809,2,296,223,17,580,30,47355,34491,53104,83808,145980,145528,170235,1021,258353,232533,258716,275652,1654,358378,,,,,,19,23,137290,23,7412,10282,7285,172122,179594,298472,,,,1200,1332.543,1140,750.445,832.4,720.9,19535,12,20526,6,23234,6,139,6,8658,18235,,41.5,11/24/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,VITOL MIDSTREAM PIPELINE LLC,7/6/2016,18391,,9577,SPRABERRY,TX,8,PERMIAN BASIN,USA,5,0,0,258,37 T1S,T&P RR CO,(N/A),P-440,32.1354563,-101.9514546,80591,107391,79207,129789883
42329408250000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",1608H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,900945,383055,533212,967975,3199,3,604,245,22749,21333,46119,152356,240969,192517,374725,250792,571932,346114,2077,671204,359059,840541,499149,2995,920753,,,,,,1075,1155,7606400,1268,6177,14522,12287,188308,543978,549920,,,,1070,2520.188,2350,396.796,931.1,425.4,61774,8,32258,2,38032,2,228,2,9331,16842,,44.5,9/23/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,6/13/2016,16996,,7511,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,838,38 T3S,T&P RR CO,(N/A),P-440,31.859666,-101.9092586,86117,217031,172201,129789888
42317402750000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SCHARBAUER RANCH,3142H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37534,12/1/2016,12/1/2018,54822,147225,156362,127483,938,1,40,94,13648,3889,12237,74966,27537,79556,62980,109191,38781,115655,694,94316,145172,53776,154135,925,125608,,,,,,745,448,4916774,819,2053,1046,1875,99437,36288,85839,,,,600,428.969,370,2331.171,1662,1962.7,13892,2,23088,2,25403,2,152,2,9528,17455,,39.7,12/5/2016,1,1,25,"WTG GAS PROCESSING, L.P.","PLAINS MARKETING, L.P.",8/13/2016,17576,,7927,SPRABERRY,TX,8,PERMIAN BASIN,USA,323,0,0,426,,LA SALLE CSL,(N/A),P-440,32.2700218,-102.1434541,34140,14645,29407,129803932
42329408260000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",1609H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,875031,374208,520047,952622,3120,3,534,240,22223,21183,45284,148837,239269,188715,370027,245000,573893,340649,2044,663846,350766,825463,488343,2930,907335,,,,,,1050,1147,7449233,1242,6034,11683,11754,183960,546120,544148,,,,1090,2258.038,2340,442.862,916.1,516.5,61338,8,31513,2,37246,2,223,2,9419,16932,,44.5,9/22/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,5/25/2016,17039,,7513,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,838,38 T3S,T&P RR CO,(N/A),P-440,31.8596988,-101.9091189,84127,189962,166520,129803950
